Code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit,Value,Source
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2021,Counts,32,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2021,Counts,125,GLOTIP
NGA,Nigeria,Africa,Sub-Saharan Africa,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2021,Counts,14,GLOTIP
NIC,Nicaragua,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
NIC,Nicaragua,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2018,Counts,3,GLOTIP
NIC,Nicaragua,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
NIC,Nicaragua,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
NIC,Nicaragua,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2021,Counts,3,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2014,Counts,19,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2014,Counts,27,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2014,Counts,9,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2014,Counts,6,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2015,Counts,3,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2015,Counts,24,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2015,Counts,3,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2015,Counts,3,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2016,Counts,19,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2016,Counts,27,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2016,Counts,9,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2016,Counts,6,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2017,Counts,82,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2017,Counts,164,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2017,Counts,138,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2017,Counts,145,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Other,0 to 17 years,2017,Counts,3,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Other,18 years or over,2017,Counts,6,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Unknown,Unknown,2017,Counts,3,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Counts,6,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2018,Counts,18,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Counts,12,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2018,Counts,64,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Other,0 to 17 years,2018,Counts,3,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Other,18 years or over,2018,Counts,3,GLOTIP
NLD,Netherlands,Europe,Western Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Unknown,Unknown,2018,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2014,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2014,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2014,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2014,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2015,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2015,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2016,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2016,Counts,11,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2016,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2016,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2019,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
NOR,Norway,Europe,Northern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
NPL,Nepal,Asia,Southern Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Counts,61,GLOTIP
NPL,Nepal,Asia,Southern Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2018,Counts,116,GLOTIP
NPL,Nepal,Asia,Southern Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Counts,8,GLOTIP
NPL,Nepal,Asia,Southern Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2018,Counts,8,GLOTIP
NPL,Nepal,Asia,Southern Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Counts,16,GLOTIP
NPL,Nepal,Asia,Southern Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2019,Counts,37,GLOTIP
NPL,Nepal,Asia,Southern Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2019,Counts,57,GLOTIP
NPL,Nepal,Asia,Southern Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2019,Counts,91,GLOTIP
NPL,Nepal,Asia,Southern Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2020,Counts,25,GLOTIP
NPL,Nepal,Asia,Southern Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2020,Counts,55,GLOTIP
NPL,Nepal,Asia,Southern Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2020,Counts,40,GLOTIP
NPL,Nepal,Asia,Southern Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2020,Counts,51,GLOTIP
NZL,New Zealand,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
NZL,New Zealand,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2019,Counts,3,GLOTIP
NZL,New Zealand,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
NZL,New Zealand,Oceania,Australia and New Zealand,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2017,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2017,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2017,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2018,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2019,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2020,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
OMN,Oman,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
PAN,Panama,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
PAN,Panama,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
PAN,Panama,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
PAN,Panama,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2019,Counts,3,GLOTIP
PAN,Panama,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
PAN,Panama,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2020,Counts,3,GLOTIP
PAN,Panama,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2021,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2014,Counts,7,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2014,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2014,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2014,Counts,5,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2015,Counts,10,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2015,Counts,8,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2016,Counts,6,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2016,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2016,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2018,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2019,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2020,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
PER,Peru,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2017,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2017,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2017,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2018,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2019,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2020,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
PLW,Palau,Oceania,Micronesia,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2014,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2014,Counts,5,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2014,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2014,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2015,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2015,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2016,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2016,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2016,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2016,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2017,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2017,Counts,12,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2017,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2018,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2018,Counts,9,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2019,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2020,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
POL,Poland,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2014,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2014,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2014,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2017,Counts,7,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2017,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2017,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2018,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2019,Counts,6,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2019,Counts,11,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2020,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
PRT,Portugal,Europe,Southern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
PRY,Paraguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
PRY,Paraguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2019,Counts,3,GLOTIP
PRY,Paraguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
PRY,Paraguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
PRY,Paraguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2020,Counts,3,GLOTIP
PRY,Paraguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2020,Counts,3,GLOTIP
PRY,Paraguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
PRY,Paraguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
ROU,Romania,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2017,Counts,45,GLOTIP
ROU,Romania,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2017,Counts,12,GLOTIP
ROU,Romania,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,0 to 17 years,2017,Counts,45,GLOTIP
ROU,Romania,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Male,18 years or over,2017,Counts,19,GLOTIP
ROU,Romania,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Other,0 to 17 years,2017,Counts,3,GLOTIP
ROU,Romania,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Other,18 years or over,2017,Counts,3,GLOTIP
ROU,Romania,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Unknown,Unknown,2017,Counts,3,GLOTIP
ROU,Romania,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,0 to 17 years,2018,Counts,9,GLOTIP
ROU,Romania,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Other forms of exploitation,Female,18 years or over,2018,Counts,11,GLOTIP
